datetime,no2,pm1,pm10,pm2_5,pm4,so2,serial_number
2022-07-30 00:00:00,2.99,0.86,2.21,1.13,1.38,0.79,DCC-AQ17
2022-07-30 01:00:00,2.59,0.91,2.93,1.26,1.55,0.82,DCC-AQ17
2022-07-30 02:00:00,2.85,0.92,2.4,1.21,1.43,0.43,DCC-AQ17
2022-07-30 03:00:00,2.75,1.23,2.22,1.44,1.66,0.63,DCC-AQ17
2022-07-30 04:00:00,2.11,1.49,2.48,1.71,1.94,0.67,DCC-AQ17
2022-07-30 05:00:00,2.65,1.3,2.15,1.54,1.81,0.41,DCC-AQ17
2022-07-30 06:00:00,3.55,1.07,3.42,1.46,1.82,0.84,DCC-AQ17
2022-07-30 07:00:00,5.67,0.6,2.74,1.02,1.48,0.63,DCC-AQ17
2022-07-30 08:00:00,6.91,0.76,2.93,1.24,1.84,0.65,DCC-AQ17
2022-07-30 09:00:00,7.9,1.1,3.47,1.6,2.16,0.95,DCC-AQ17
2022-07-30 10:00:00,5.24,1.91,7.64,2.85,3.8,1.2,DCC-AQ17
2022-07-30 11:00:00,5.31,2.68,8.27,3.61,4.54,2.02,DCC-AQ17
2022-07-30 12:00:00,5.84,2.5,6.28,3.14,3.77,1.85,DCC-AQ17
2022-07-30 13:00:00,4.72,1.97,6.53,2.6,3.12,1.49,DCC-AQ17
2022-07-30 14:00:00,5.71,1.78,5.68,2.32,2.77,2.12,DCC-AQ17
2022-07-30 15:00:00,6.53,1.8,3.9,2.23,2.67,1.08,DCC-AQ17
2022-07-30 16:00:00,7.22,1.34,2.76,1.76,2.27,0.54,DCC-AQ17
2022-07-30 17:00:00,10.2,1.59,3.76,2.22,2.87,0.44,DCC-AQ17
2022-07-30 18:00:00,12.91,1.94,3.93,2.51,3.05,1.02,DCC-AQ17
2022-07-30 19:00:00,17.82,2.47,5.54,3.53,4.59,1.22,DCC-AQ17
2022-07-30 20:00:00,11.65,2.95,5.45,3.58,4.13,0.83,DCC-AQ17
2022-07-30 21:00:00,8.97,1.87,3.85,2.34,2.83,0.8,DCC-AQ17
2022-07-30 22:00:00,8.89,1.67,3.62,2.17,2.7,1.0,DCC-AQ17
2022-07-30 23:00:00,9.14,1.52,4.76,2.18,3.04,1.07,DCC-AQ17
2022-07-31 00:00:00,4.05,1.03,2.18,1.37,1.71,0.68,DCC-AQ17
2022-07-31 01:00:00,8.75,3.39,5.63,4.24,4.99,0.54,DCC-AQ17
2022-07-31 02:00:00,5.67,2.38,5.05,3.39,4.3,0.35,DCC-AQ17
2022-07-31 03:00:00,10.88,1.39,3.76,2.23,3.04,0.52,DCC-AQ17
2022-07-31 04:00:00,8.03,1.27,3.79,2.09,2.94,0.45,DCC-AQ17
2022-07-31 05:00:00,4.1,0.71,2.28,1.21,1.72,0.44,DCC-AQ17
2022-07-31 06:00:00,5.15,0.65,2.44,1.18,1.71,0.69,DCC-AQ17
2022-08-01 00:00:00,9.02,2.04,5.4,2.72,3.48,0.38,DCC-AQ17
2022-08-01 01:00:00,9.41,2.01,5.47,2.75,3.54,-0.2,DCC-AQ17
2022-08-01 02:00:00,8.15,1.68,5.7,2.44,3.2,0.32,DCC-AQ17
2022-08-01 03:00:00,9.73,1.95,5.12,2.66,3.44,0.5,DCC-AQ17
2022-08-01 04:00:00,15.72,2.29,6.97,3.3,4.44,0.53,DCC-AQ17
2022-08-01 05:00:00,15.35,2.18,5.6,2.98,3.83,0.6,DCC-AQ17
2022-08-01 06:00:00,24.51,3.0,9.54,4.31,5.75,1.5,DCC-AQ17
2022-08-01 07:00:00,29.34,3.78,13.89,5.65,7.62,4.89,DCC-AQ17
2022-08-01 08:00:00,30.15,2.01,9.76,3.38,4.77,5.28,DCC-AQ17
2022-08-01 09:00:00,19.06,2.14,9.42,3.58,5.12,4.11,DCC-AQ17
2022-08-01 10:00:00,8.92,3.18,9.96,4.54,5.94,4.41,DCC-AQ17
2022-08-01 11:00:00,7.9,2.79,9.68,4.24,5.67,2.61,DCC-AQ17
2022-08-01 12:00:00,7.28,1.43,5.08,2.07,2.71,0.89,DCC-AQ17
2022-08-01 13:00:00,4.02,0.66,3.38,1.08,1.43,1.38,DCC-AQ17
2022-08-01 14:00:00,4.28,0.38,2.19,0.65,0.87,0.87,DCC-AQ17
2022-08-01 15:00:00,6.46,0.42,3.83,1.01,1.61,0.66,DCC-AQ17
2022-08-01 16:00:00,5.42,0.41,2.41,0.85,1.37,0.89,DCC-AQ17
2022-08-01 17:00:00,3.49,0.79,3.83,1.74,2.93,1.14,DCC-AQ17
2022-08-01 18:00:00,2.75,1.25,7.01,3.16,5.62,1.27,DCC-AQ17
2022-08-01 19:00:00,2.64,0.84,4.83,2.05,3.59,1.47,DCC-AQ17
2022-08-01 20:00:00,2.22,0.68,3.06,1.4,2.21,1.05,DCC-AQ17
2022-08-01 21:00:00,1.81,0.86,4.2,1.87,3.1,1.08,DCC-AQ17
2022-08-01 22:00:00,1.81,0.95,5.12,2.15,3.65,1.14,DCC-AQ17
2022-08-01 23:00:00,1.27,0.61,3.18,1.37,2.34,1.08,DCC-AQ17
2022-08-02 00:00:00,1.4,0.62,3.21,1.37,2.32,1.12,DCC-AQ17
2022-08-02 01:00:00,1.26,0.6,3.21,1.36,2.36,1.18,DCC-AQ17
2022-08-02 02:00:00,1.53,0.55,2.79,1.22,2.07,1.23,DCC-AQ17
2022-08-02 03:00:00,1.46,0.52,2.85,1.17,1.95,1.2,DCC-AQ17
2022-08-02 04:00:00,1.64,0.29,2.01,0.7,1.2,1.16,DCC-AQ17
2022-08-02 05:00:00,2.91,0.25,1.68,0.6,1.0,1.2,DCC-AQ17
2022-08-02 06:00:00,4.94,0.29,1.79,0.7,1.29,1.12,DCC-AQ17
2022-08-02 07:00:00,5.1,0.33,2.0,0.7,1.18,1.35,DCC-AQ17
2022-08-02 08:00:00,6.89,0.52,4.47,1.14,1.75,1.7,DCC-AQ17
2022-08-02 09:00:00,4.54,0.62,6.26,1.41,2.16,2.12,DCC-AQ17
2022-08-02 10:00:00,5.43,0.79,8.49,1.86,2.76,3.05,DCC-AQ17
2022-08-02 11:00:00,5.42,0.85,3.69,1.39,2.04,2.02,DCC-AQ17
2022-08-02 12:00:00,8.06,1.11,6.32,1.86,2.57,3.24,DCC-AQ17
2022-08-02 13:00:00,5.63,1.18,4.72,1.76,2.31,3.5,DCC-AQ17
2022-08-02 14:00:00,6.39,1.17,5.31,1.78,2.38,4.15,DCC-AQ17
2022-08-02 15:00:00,6.87,1.12,7.08,1.82,2.35,4.26,DCC-AQ17
2022-08-02 16:00:00,7.03,1.61,5.58,2.23,2.82,3.29,DCC-AQ17
2022-08-02 17:00:00,5.94,1.5,5.9,2.23,2.99,2.2,DCC-AQ17
2022-08-02 18:00:00,5.89,1.81,6.22,2.65,3.48,1.69,DCC-AQ17
2022-08-02 19:00:00,5.79,2.44,7.01,3.49,4.39,1.53,DCC-AQ17
2022-08-02 20:00:00,8.6,2.95,8.21,4.26,5.27,1.12,DCC-AQ17
2022-08-02 21:00:00,8.12,3.27,8.24,4.76,5.97,1.11,DCC-AQ17
2022-08-02 22:00:00,8.43,3.74,9.05,5.62,7.25,0.99,DCC-AQ17
2022-08-02 23:00:00,3.34,3.54,8.65,5.32,6.94,0.84,DCC-AQ17
2022-08-03 00:00:00,1.99,2.34,5.34,3.32,4.17,0.74,DCC-AQ17
2022-08-03 01:00:00,1.68,2.26,5.07,3.28,4.21,0.81,DCC-AQ17
2022-08-03 02:00:00,1.28,1.99,4.58,2.94,3.8,0.81,DCC-AQ17
2022-08-03 03:00:00,1.51,1.77,5.4,2.96,4.04,0.91,DCC-AQ17
2022-08-03 04:00:00,1.76,1.57,5.07,2.81,3.9,0.88,DCC-AQ17
2022-08-03 05:00:00,4.79,1.49,5.55,2.84,4.02,0.82,DCC-AQ17
2022-08-03 06:00:00,8.02,1.67,8.8,3.49,4.97,1.07,DCC-AQ17
2022-08-03 07:00:00,7.49,2.08,11.32,4.67,6.95,1.29,DCC-AQ17
2022-08-03 08:00:00,6.27,1.72,10.71,3.93,5.8,1.9,DCC-AQ17
2022-08-03 09:00:00,5.36,1.27,8.19,2.92,4.46,2.44,DCC-AQ17
2022-08-03 10:00:00,6.23,1.16,8.43,2.74,4.25,3.02,DCC-AQ17
2022-08-03 11:00:00,5.41,0.91,10.63,2.31,3.38,3.6,DCC-AQ17
2022-08-03 12:00:00,6.98,0.9,7.58,1.93,2.78,3.35,DCC-AQ17
2022-08-03 13:00:00,11.71,0.85,4.72,1.57,2.21,2.55,DCC-AQ17
2022-08-03 14:00:00,9.9,0.85,5.12,1.58,2.19,2.65,DCC-AQ17
2022-08-03 15:00:00,9.22,0.84,5.56,1.66,2.45,3.24,DCC-AQ17
2022-08-03 16:00:00,8.89,1.01,4.5,1.79,2.46,2.09,DCC-AQ17
2022-08-03 17:00:00,7.69,1.06,4.12,1.82,2.48,1.41,DCC-AQ17
2022-08-03 18:00:00,8.09,1.38,6.21,2.52,3.48,1.03,DCC-AQ17
2022-08-03 19:00:00,6.2,0.94,3.61,1.66,2.35,0.12,DCC-AQ17
2022-08-03 20:00:00,7.92,1.07,2.97,1.61,2.01,0.18,DCC-AQ17
2022-08-03 21:00:00,7.58,0.96,3.04,1.54,2.08,0.45,DCC-AQ17
2022-08-03 22:00:00,5.25,0.91,3.63,1.67,2.46,0.44,DCC-AQ17
2022-08-03 23:00:00,5.25,1.18,5.48,2.49,3.8,0.23,DCC-AQ17
2022-08-04 00:00:00,4.63,1.2,6.09,2.39,3.56,0.24,DCC-AQ17
2022-08-04 01:00:00,6.86,1.43,7.48,2.95,4.48,0.4,DCC-AQ17
2022-08-04 02:00:00,5.64,1.51,7.18,3.15,4.89,0.57,DCC-AQ17
2022-08-04 03:00:00,6.47,1.4,6.57,2.88,4.39,0.48,DCC-AQ17
2022-08-04 04:00:00,7.82,1.33,5.47,2.55,3.91,0.43,DCC-AQ17
2022-08-04 05:00:00,13.27,1.27,5.5,2.44,3.67,0.37,DCC-AQ17
2022-08-04 06:00:00,27.53,1.2,6.58,2.44,3.63,0.93,DCC-AQ17
2022-08-04 07:00:00,13.91,1.22,7.53,2.72,4.23,1.46,DCC-AQ17
2022-08-04 08:00:00,10.87,1.21,8.27,2.88,4.5,2.06,DCC-AQ17
2022-08-04 09:00:00,10.99,1.23,11.42,3.19,4.93,2.56,DCC-AQ17
2022-08-04 10:00:00,11.47,1.37,11.56,3.4,5.19,2.88,DCC-AQ17
2022-08-04 11:00:00,11.81,1.3,10.51,3.09,4.64,3.37,DCC-AQ17
2022-08-04 12:00:00,11.27,1.23,9.86,2.87,4.32,2.96,DCC-AQ17
2022-08-04 13:00:00,11.04,1.07,8.93,2.6,3.91,1.78,DCC-AQ17
2022-08-04 14:00:00,15.33,1.37,11.49,3.33,4.96,2.9,DCC-AQ17
2022-08-04 15:00:00,12.84,1.3,9.83,3.27,4.98,1.48,DCC-AQ17
2022-08-04 16:00:00,10.71,1.1,10.75,2.95,4.5,3.92,DCC-AQ17
2022-08-04 17:00:00,12.75,1.18,8.5,3.04,4.82,1.1,DCC-AQ17
2022-08-04 18:00:00,10.06,1.22,7.08,2.98,4.61,0.15,DCC-AQ17
2022-08-04 19:00:00,19.58,1.32,9.53,3.34,5.25,0.52,DCC-AQ17
2022-08-04 20:00:00,15.71,1.64,8.96,3.57,5.29,0.82,DCC-AQ17
2022-08-04 21:00:00,8.42,1.43,6.17,2.95,4.39,0.2,DCC-AQ17
2022-08-04 22:00:00,6.74,1.67,5.66,3.17,4.59,0.1,DCC-AQ17
2022-08-04 23:00:00,7.99,2.21,8.27,4.03,5.65,-0.07,DCC-AQ17
2022-08-05 00:00:00,6.91,2.3,7.16,3.86,5.2,0.11,DCC-AQ17
2022-08-05 01:00:00,6.46,2.22,7.48,3.82,5.28,0.16,DCC-AQ17
2022-08-05 02:00:00,4.12,1.89,6.93,3.57,5.24,0.12,DCC-AQ17
2022-08-05 03:00:00,3.83,1.63,6.69,3.24,4.8,0.13,DCC-AQ17
2022-08-05 04:00:00,6.16,1.64,7.8,3.42,5.03,0.26,DCC-AQ17
2022-08-05 05:00:00,7.28,1.57,7.5,3.32,4.96,0.42,DCC-AQ17
2022-08-05 06:00:00,11.32,1.6,8.56,3.58,5.52,0.71,DCC-AQ17
2022-08-05 07:00:00,18.15,1.72,10.41,3.89,5.86,1.03,DCC-AQ17
2022-08-05 08:00:00,17.4,1.68,12.64,4.14,6.43,1.56,DCC-AQ17
2022-08-05 09:00:00,11.04,1.28,8.64,2.93,4.42,2.34,DCC-AQ17
2022-08-05 10:00:00,15.26,1.32,24.1,4.25,6.38,1.73,DCC-AQ17
2022-08-05 11:00:00,13.31,1.51,9.5,2.87,4.03,0.84,DCC-AQ17
2022-08-05 12:00:00,14.09,2.35,9.53,3.69,4.93,2.93,DCC-AQ17
2022-08-05 13:00:00,12.82,2.76,10.11,4.16,5.43,2.53,DCC-AQ17
2022-08-05 14:00:00,12.98,1.87,9.93,3.32,4.58,3.79,DCC-AQ17
2022-08-05 15:00:00,11.84,1.61,10.3,3.28,4.78,2.59,DCC-AQ17
2022-08-05 16:00:00,17.77,2.54,8.62,4.16,5.72,4.69,DCC-AQ17
2022-08-05 17:00:00,14.68,3.17,9.59,4.86,6.55,1.57,DCC-AQ17
2022-08-05 18:00:00,11.66,3.33,9.25,4.94,6.47,0.39,DCC-AQ17
2022-08-05 19:00:00,14.9,3.24,8.85,4.85,6.48,0.18,DCC-AQ17
2022-08-05 20:00:00,20.49,3.34,10.22,5.15,6.87,1.69,DCC-AQ17
2022-08-05 21:00:00,14.81,3.29,9.56,5.13,6.98,0.21,DCC-AQ17
2022-08-05 22:00:00,13.77,3.09,9.61,4.98,6.89,0.08,DCC-AQ17
2022-08-05 23:00:00,15.45,3.03,9.68,4.9,6.62,-0.04,DCC-AQ17
2022-08-06 00:00:00,14.26,2.89,9.05,4.64,6.2,0.06,DCC-AQ17
2022-08-06 01:00:00,13.94,2.84,8.49,4.53,6.22,0.14,DCC-AQ17
2022-08-06 02:00:00,14.76,2.65,7.56,4.24,5.84,0.11,DCC-AQ17
2022-08-06 03:00:00,13.99,1.95,6.61,3.49,5.09,0.2,DCC-AQ17
2022-08-06 04:00:00,16.0,2.22,6.81,3.7,5.15,0.16,DCC-AQ17
2022-08-06 05:00:00,13.76,1.99,6.68,3.49,4.99,0.28,DCC-AQ17
2022-08-06 06:00:00,10.23,1.72,7.91,3.3,4.88,0.45,DCC-AQ17
2022-08-06 07:00:00,7.22,1.54,10.91,3.42,5.19,0.96,DCC-AQ17
2022-08-06 08:00:00,6.94,1.38,14.74,3.6,5.57,1.58,DCC-AQ17
2022-08-06 09:00:00,6.71,1.21,6.34,2.44,3.6,2.37,DCC-AQ17
2022-08-06 10:00:00,6.39,1.25,7.92,2.64,4.07,2.98,DCC-AQ17
2022-08-06 11:00:00,5.28,1.06,7.92,2.18,3.1,2.63,DCC-AQ17
2022-08-06 12:00:00,5.26,0.84,5.76,1.69,2.53,1.42,DCC-AQ17
2022-08-06 13:00:00,7.51,1.12,5.73,1.93,2.59,1.07,DCC-AQ17
2022-08-06 14:00:00,8.76,1.61,7.06,2.67,3.63,1.28,DCC-AQ17
2022-08-06 15:00:00,5.15,2.09,5.57,3.02,3.85,1.31,DCC-AQ17
2022-08-06 16:00:00,6.21,2.49,6.1,3.56,4.59,1.17,DCC-AQ17
2022-08-06 17:00:00,6.23,2.27,5.47,3.26,4.2,1.0,DCC-AQ17
2022-08-06 18:00:00,5.62,2.51,7.09,3.83,4.94,1.03,DCC-AQ17
2022-08-06 19:00:00,8.94,2.77,6.85,4.16,5.37,0.58,DCC-AQ17
2022-08-06 20:00:00,10.6,3.07,7.0,4.41,5.65,0.26,DCC-AQ17
2022-08-06 21:00:00,14.83,3.15,7.76,4.57,5.76,0.25,DCC-AQ17
2022-08-06 22:00:00,9.47,3.08,7.45,4.56,5.89,0.25,DCC-AQ17
2022-08-06 23:00:00,6.47,3.09,7.32,4.6,6.04,0.13,DCC-AQ17
2022-08-07 00:00:00,5.51,3.06,7.65,4.66,6.18,-0.02,DCC-AQ17
2022-08-07 01:00:00,5.61,2.9,6.94,4.45,6.04,0.31,DCC-AQ17
2022-08-07 02:00:00,5.17,2.72,6.67,4.28,5.75,0.16,DCC-AQ17
2022-08-07 03:00:00,4.52,2.56,6.94,4.21,5.81,0.17,DCC-AQ17
2022-08-07 04:00:00,3.58,2.54,7.12,4.12,5.75,0.09,DCC-AQ17
2022-08-07 05:00:00,3.69,2.5,6.98,4.13,5.64,0.16,DCC-AQ17
2022-08-07 06:00:00,3.72,2.36,7.06,4.08,5.82,0.55,DCC-AQ17
2022-08-07 07:00:00,4.0,2.28,6.34,3.89,5.44,0.98,DCC-AQ17
2022-08-07 08:00:00,4.66,2.3,6.91,3.86,5.31,1.63,DCC-AQ17
2022-08-07 09:00:00,3.71,2.49,7.45,4.05,5.48,2.13,DCC-AQ17
2022-08-07 10:00:00,4.36,2.7,6.93,4.11,5.45,3.08,DCC-AQ17
2022-08-07 11:00:00,4.97,2.33,6.27,3.6,4.74,3.86,DCC-AQ17
2022-08-07 12:00:00,5.73,2.22,5.39,3.28,4.2,4.13,DCC-AQ17
2022-08-07 13:00:00,7.82,2.17,5.32,3.18,4.07,4.54,DCC-AQ17
2022-08-07 14:00:00,9.98,2.24,5.22,3.23,4.17,4.31,DCC-AQ17
2022-08-07 15:00:00,20.8,2.21,5.29,3.17,3.99,4.69,DCC-AQ17
2022-08-07 16:00:00,13.79,2.01,5.15,2.97,3.87,2.63,DCC-AQ17
2022-08-07 17:00:00,12.01,2.15,5.55,3.18,4.16,2.44,DCC-AQ17
2022-08-07 18:00:00,5.95,1.97,5.04,3.1,4.2,0.55,DCC-AQ17
2022-08-07 19:00:00,27.74,2.93,10.85,4.82,6.56,1.51,DCC-AQ17
2022-08-07 20:00:00,33.31,3.69,11.17,5.7,7.61,2.05,DCC-AQ17
2022-08-07 21:00:00,19.27,3.65,8.82,5.26,6.63,1.26,DCC-AQ17
2022-08-07 22:00:00,20.92,3.68,9.0,5.25,6.57,0.96,DCC-AQ17
2022-08-07 23:00:00,17.07,3.2,8.85,4.71,6.0,0.58,DCC-AQ17
2022-08-08 00:00:00,12.7,3.53,8.6,5.02,6.29,0.22,DCC-AQ17
2022-08-08 01:00:00,8.57,3.29,6.92,4.63,5.8,0.17,DCC-AQ17
2022-08-08 02:00:00,13.06,3.56,7.42,4.98,6.22,0.39,DCC-AQ17
2022-08-08 03:00:00,19.1,4.08,7.84,5.48,6.62,0.25,DCC-AQ17
2022-08-08 04:00:00,25.46,3.58,7.86,4.93,6.07,0.2,DCC-AQ17
2022-08-08 05:00:00,25.19,4.13,9.51,5.73,7.09,0.57,DCC-AQ17
2022-08-08 06:00:00,30.62,4.24,9.95,5.9,7.37,1.26,DCC-AQ17
2022-08-08 07:00:00,25.11,3.86,10.99,5.78,7.5,2.34,DCC-AQ17
2022-08-08 08:00:00,32.56,2.97,17.22,5.71,8.12,3.93,DCC-AQ17
2022-08-08 09:00:00,24.87,2.82,16.91,5.71,8.39,4.85,DCC-AQ17
2022-08-08 10:00:00,34.23,3.19,28.96,7.25,10.61,6.46,DCC-AQ17
2022-08-08 11:00:00,38.22,2.78,50.58,9.1,14.3,9.58,DCC-AQ17
2022-08-08 12:00:00,29.49,2.52,45.58,8.01,12.01,10.18,DCC-AQ17
2022-08-08 13:00:00,21.99,2.55,55.61,9.17,14.2,10.24,DCC-AQ17
2022-08-08 14:00:00,25.76,2.37,37.02,7.1,11.06,10.2,DCC-AQ17
2022-08-08 15:00:00,27.0,2.78,69.55,10.64,16.41,9.06,DCC-AQ17
2022-08-08 16:00:00,20.42,2.85,18.63,5.74,8.02,7.53,DCC-AQ17
2022-08-08 17:00:00,26.28,3.32,12.74,5.63,7.64,8.64,DCC-AQ17
2022-08-08 18:00:00,31.87,3.91,12.53,6.32,8.42,1.83,DCC-AQ17
2022-08-08 19:00:00,34.66,4.36,12.12,6.56,8.28,1.32,DCC-AQ17
2022-08-08 20:00:00,42.69,5.24,20.2,8.36,10.9,1.11,DCC-AQ17
2022-08-08 21:00:00,33.77,5.29,14.05,7.66,9.72,0.86,DCC-AQ17
2022-08-08 22:00:00,20.23,5.28,13.08,7.53,9.33,0.6,DCC-AQ17
2022-08-23 22:00:00,7.09,1.63,4.56,2.3,2.91,0.71,DCC-AQ17
2022-08-23 23:00:00,3.42,1.23,2.98,1.74,2.25,0.67,DCC-AQ17
2022-08-24 00:00:00,6.68,1.61,3.46,2.16,2.68,0.77,DCC-AQ17
2022-08-24 01:00:00,6.07,1.07,2.2,1.36,1.6,0.8,DCC-AQ17
2022-08-24 02:00:00,2.79,0.85,1.96,1.17,1.42,0.66,DCC-AQ17
2022-08-24 03:00:00,5.22,0.87,2.25,1.33,1.74,0.58,DCC-AQ17
2022-08-24 04:00:00,6.6,1.03,3.45,1.71,2.37,0.76,DCC-AQ17
2022-08-24 05:00:00,11.6,1.28,3.79,2.12,2.96,0.77,DCC-AQ17
2022-08-24 06:00:00,15.07,1.21,5.91,2.35,3.53,0.79,DCC-AQ17
2022-08-24 07:00:00,12.48,1.1,5.34,2.25,3.48,0.9,DCC-AQ17
2022-08-24 08:00:00,12.29,1.15,7.06,2.5,3.9,0.89,DCC-AQ17
2022-08-24 09:00:00,11.19,1.26,8.28,2.82,4.38,0.77,DCC-AQ17
2022-08-24 10:00:00,8.56,1.3,7.56,2.7,4.07,0.78,DCC-AQ17
2022-08-24 11:00:00,9.25,1.48,11.3,3.16,4.57,0.74,DCC-AQ17
2022-08-24 12:00:00,7.67,1.43,8.62,2.9,4.27,0.91,DCC-AQ17
2022-08-24 13:00:00,13.32,1.59,11.86,3.39,4.92,0.89,DCC-AQ17
2022-08-24 14:00:00,7.3,1.07,6.73,2.31,3.44,0.63,DCC-AQ17
2022-08-24 15:00:00,7.22,1.01,12.36,2.9,4.53,0.59,DCC-AQ17
2022-08-24 16:00:00,7.75,1.05,7.03,2.44,3.7,0.98,DCC-AQ17
2022-08-24 17:00:00,9.33,1.11,8.9,2.83,4.39,0.66,DCC-AQ17
2022-08-24 18:00:00,7.12,1.27,8.67,2.98,4.58,0.53,DCC-AQ17
2022-08-24 19:00:00,12.67,1.67,9.41,3.62,5.47,0.31,DCC-AQ17
2022-08-24 20:00:00,14.68,2.04,10.64,4.14,5.89,0.56,DCC-AQ17
2022-08-24 21:00:00,16.57,2.64,11.93,4.76,6.55,0.41,DCC-AQ17
2022-08-24 22:00:00,16.01,3.01,12.33,5.54,7.77,0.45,DCC-AQ17
2022-08-24 23:00:00,10.71,2.62,12.1,5.05,7.32,0.38,DCC-AQ17
2022-08-25 00:00:00,9.12,3.04,18.55,6.42,9.51,0.41,DCC-AQ17
2022-08-25 01:00:00,5.08,2.62,12.94,5.55,8.35,0.57,DCC-AQ17
2022-08-25 02:00:00,5.07,2.46,13.75,5.58,8.51,0.37,DCC-AQ17
2022-08-25 03:00:00,3.51,2.5,11.39,5.37,8.18,0.39,DCC-AQ17
2022-08-25 04:00:00,5.27,2.46,10.94,5.29,8.01,0.48,DCC-AQ17
2022-08-25 05:00:00,8.26,2.35,10.46,5.01,7.36,0.51,DCC-AQ17
2022-08-25 06:00:00,19.92,2.26,11.3,4.76,6.92,0.59,DCC-AQ17
2022-08-25 07:00:00,15.64,2.15,11.81,4.49,6.6,0.86,DCC-AQ17
2022-08-25 08:00:00,11.9,2.87,16.65,5.77,8.29,1.0,DCC-AQ17
2022-08-25 09:00:00,11.85,2.92,12.83,5.71,8.15,1.22,DCC-AQ17
2022-08-25 10:00:00,9.92,2.4,12.41,5.09,7.5,1.19,DCC-AQ17
2022-08-25 11:00:00,8.85,1.91,11.1,4.04,5.78,0.97,DCC-AQ17
2022-08-25 12:00:00,10.42,2.26,10.21,4.54,6.59,0.36,DCC-AQ17
2022-08-25 13:00:00,8.68,1.85,16.41,4.48,6.67,0.63,DCC-AQ17
2022-08-25 14:00:00,6.07,1.39,9.67,3.33,5.19,0.55,DCC-AQ17
2022-08-25 15:00:00,6.46,1.54,9.31,3.42,5.07,0.2,DCC-AQ17
2022-08-25 16:00:00,6.02,1.92,11.21,4.27,6.45,0.47,DCC-AQ17
2022-08-25 17:00:00,6.77,2.09,10.48,4.44,6.6,0.65,DCC-AQ17
2022-08-25 18:00:00,7.95,2.37,11.65,4.99,7.24,0.58,DCC-AQ17
2022-08-25 19:00:00,7.77,2.66,10.02,4.97,6.81,0.42,DCC-AQ17
2022-08-25 20:00:00,5.66,2.5,9.0,4.84,6.79,0.42,DCC-AQ17
2022-08-25 21:00:00,3.56,2.35,8.69,4.46,6.26,0.48,DCC-AQ17
2022-08-25 22:00:00,3.39,2.04,7.88,3.93,5.54,0.35,DCC-AQ17
2022-08-25 23:00:00,2.88,1.73,6.86,3.32,4.64,0.37,DCC-AQ17
2022-08-26 00:00:00,2.78,1.44,5.31,2.72,3.81,0.51,DCC-AQ17
2022-08-26 01:00:00,2.42,1.03,4.38,1.89,2.61,0.6,DCC-AQ17
2022-08-26 02:00:00,2.21,1.03,3.1,1.68,2.26,0.49,DCC-AQ17
2022-08-26 03:00:00,1.98,1.08,2.31,1.59,2.03,0.48,DCC-AQ17
2022-08-26 04:00:00,3.5,0.66,1.66,0.95,1.2,0.49,DCC-AQ17
2022-08-26 05:00:00,7.32,0.53,1.65,0.8,1.0,0.35,DCC-AQ17
2022-08-26 06:00:00,11.24,0.51,2.33,0.87,1.23,0.64,DCC-AQ17
2022-08-26 07:00:00,20.19,0.8,5.94,1.57,2.19,0.98,DCC-AQ17
2022-08-26 08:00:00,17.58,0.82,7.48,1.79,2.67,0.72,DCC-AQ17
2022-08-26 09:00:00,17.11,0.84,7.03,1.83,2.73,0.86,DCC-AQ17
2022-08-26 10:00:00,10.97,0.6,3.11,1.09,1.66,0.76,DCC-AQ17
2022-08-26 11:00:00,11.32,0.92,5.5,1.6,2.15,0.64,DCC-AQ17
2022-08-26 12:00:00,13.48,1.59,18.93,3.61,5.08,0.71,DCC-AQ17
2022-08-26 13:00:00,13.42,1.17,12.08,2.59,3.77,0.68,DCC-AQ17
2022-08-26 14:00:00,20.39,1.11,26.51,3.8,5.36,0.9,DCC-AQ17
2022-08-26 15:00:00,20.15,1.45,28.44,4.55,6.63,0.65,DCC-AQ17
2022-08-26 16:00:00,31.96,2.4,15.8,4.3,5.61,2.75,DCC-AQ17
2022-08-26 17:00:00,21.34,1.7,10.31,3.28,4.47,1.4,DCC-AQ17
2022-08-26 18:00:00,22.27,1.76,7.66,3.11,4.25,0.65,DCC-AQ17
2022-08-26 19:00:00,34.44,1.97,10.84,3.5,4.84,0.8,DCC-AQ17
2022-08-26 20:00:00,33.13,1.82,6.41,2.77,3.68,0.58,DCC-AQ17
2022-08-26 21:00:00,20.66,1.63,6.33,2.59,3.41,0.31,DCC-AQ17
2022-08-26 22:00:00,33.22,3.62,10.07,5.09,6.65,0.49,DCC-AQ17
2022-08-26 23:00:00,33.72,3.31,8.6,4.66,5.95,0.44,DCC-AQ17
2022-08-27 00:00:00,30.45,3.47,8.07,4.68,5.84,0.45,DCC-AQ17
2022-08-27 01:00:00,34.55,4.39,8.91,5.77,7.02,0.62,DCC-AQ17
2022-08-27 02:00:00,34.33,4.29,11.08,6.06,7.74,0.76,DCC-AQ17
2022-08-27 03:00:00,33.53,4.32,10.27,5.89,7.28,0.8,DCC-AQ17
2022-08-27 04:00:00,34.7,4.01,8.84,5.29,6.41,0.76,DCC-AQ17
2022-08-27 05:00:00,29.43,3.24,7.74,4.47,5.68,0.4,DCC-AQ17
2022-08-27 06:00:00,30.73,3.24,8.72,4.63,5.91,0.77,DCC-AQ17
